server_time,device_type,session_id,user_id,item_id
2018-10-15 10:26:00,android,883438,74864,84704
2018-10-15 10:26:00,android,442361,49468,6363
2018-10-15 10:26:00,android,299502,17270,44009
2018-10-15 10:26:00,android,673400,25826,84794
2018-10-15 10:26:00,android,899103,3145,33633
2018-10-15 10:26:00,android,125790,14991,101580
2018-10-15 10:26:00,android,904611,15717,118421
2018-10-15 10:26:00,android,321165,298,91044
2018-10-15 10:26:00,android,9897,34746,130585
2018-10-15 10:26:00,android,542943,49380,55495
2018-10-15 10:26:00,android,274933,48223,127776
2018-10-15 10:26:00,android,659184,89416,58320
2018-10-15 10:26:00,android,688977,7716,95249
2018-10-15 10:26:00,android,495266,52952,2546
2018-10-15 10:26:00,android,801310,25929,44459
2018-10-15 10:26:00,android,921828,82166,55289
2018-10-15 10:26:00,android,156581,79298,101747
2018-10-15 10:26:00,android,443965,688,95755
2018-10-15 10:26:00,android,792406,85397,63436
2018-10-15 10:26:00,android,648320,71508,79277
2018-10-15 10:26:00,android,974794,22513,20730
2018-10-15 10:26:00,android,673400,25826,32672
2018-10-15 10:26:00,android,123112,3239,54757
2018-10-15 10:26:00,android,759209,63285,61487
2018-10-15 10:26:00,android,645407,82101,36807
2018-10-15 10:26:00,android,189210,78369,16697
2018-10-15 10:26:00,android,938882,78680,66263
2018-10-15 10:26:00,android,1040516,86941,116127
2018-10-15 10:26:00,android,178297,38396,123853
2018-10-15 10:26:00,android,73673,75249,20730
2018-10-15 10:26:00,android,686559,83585,77340
2018-10-15 10:26:00,android,1081632,23099,7105
2018-10-15 10:26:00,android,321165,298,58270
2018-10-15 10:26:00,android,9897,34746,130585
2018-10-15 10:27:00,android,1021438,14646,76612
2018-10-15 10:27:00,android,760408,48364,36262
2018-10-15 10:27:00,android,443965,688,85672
2018-10-15 10:27:00,android,858335,77391,78238
2018-10-15 10:27:00,android,659184,89416,27461
2018-10-15 10:27:00,android,899103,3145,33633
2018-10-15 10:27:00,android,506963,91873,55147
2018-10-15 10:27:00,android,110509,16777,108785
2018-10-15 10:27:00,android,1088212,77381,99563
2018-10-15 10:27:00,android,648320,71508,48278
2018-10-15 10:27:00,android,973989,10887,95249
2018-10-15 10:27:00,android,645407,82101,57612
2018-10-15 10:27:00,android,812929,46090,115938
2018-10-15 10:27:00,android,688977,7716,84208
2018-10-15 10:27:00,android,869723,83236,126564
2018-10-15 10:27:00,android,921828,82166,63507
2018-10-15 10:27:00,android,631227,66459,2827
2018-10-15 10:27:00,android,435762,24126,90815
2018-10-15 10:27:00,android,648320,71508,41583
2018-10-15 10:27:00,android,517601,27577,44686
2018-10-15 10:27:00,android,442361,49468,61487
2018-10-15 10:27:00,android,836276,70304,74430
2018-10-15 10:27:00,android,417268,17290,131433
2018-10-15 10:27:00,android,495266,52952,2868
2018-10-15 10:27:00,android,645407,82101,44385
2018-10-15 10:27:00,android,973989,10887,24299
2018-10-15 10:27:00,android,1074841,83475,81950
2018-10-15 10:27:00,android,442361,49468,61487
2018-10-15 10:27:00,android,456000,70647,70186
2018-10-15 10:27:00,android,178622,14270,5297
2018-10-15 10:27:00,android,442361,49468,61487
2018-10-15 10:27:00,android,528320,16098,93346
2018-10-15 10:27:00,android,48937,47948,118262
2018-10-15 10:27:00,android,48937,47948,132634
2018-10-15 10:27:00,android,622109,25978,70768
2018-10-15 10:27:00,android,749578,13047,17625
2018-10-15 10:27:00,android,749578,13047,84085
2018-10-15 10:27:00,android,801164,49044,120769
2018-10-15 10:27:00,android,1044515,50160,20730
2018-10-15 10:27:00,android,482402,91808,69017
2018-10-15 10:27:00,android,506963,91873,78379
2018-10-15 10:27:00,android,622109,25978,45057
2018-10-15 10:27:00,android,1074841,83475,76413
2018-10-15 10:27:00,android,677174,31014,89329
2018-10-15 10:27:00,android,16881,2664,39077
2018-10-15 10:27:00,android,482402,91808,108499
2018-10-15 10:27:00,android,732488,34685,56333
2018-10-15 10:27:00,android,1080149,12708,115970
2018-10-15 10:27:00,android,799874,44515,9240
2018-10-15 10:27:00,android,262610,71413,61487
2018-10-15 10:27:00,android,503961,40242,35370
2018-10-15 10:27:00,android,915897,10998,118262
2018-10-15 10:27:00,android,1006795,91633,109074
2018-10-15 10:27:00,android,364139,22939,42269
2018-10-15 10:27:00,android,239836,70483,93312
2018-10-15 10:27:00,android,937357,44090,81639
2018-10-15 10:27:00,android,622109,25978,54788
2018-10-15 10:28:00,android,471043,87116,85324
2018-10-15 10:28:00,android,812929,46090,10019
2018-10-15 10:28:00,android,645407,82101,115854
2018-10-15 10:28:00,android,418754,91570,8365
2018-10-15 10:28:00,android,631227,66459,132486
2018-10-15 10:28:00,android,749380,71807,117986
2018-10-15 10:28:00,android,937357,44090,81639
2018-10-15 10:28:00,android,417268,17290,97754
2018-10-15 10:28:00,android,429574,20367,62819
2018-10-15 10:28:00,android,736664,173,103394
2018-10-15 10:28:00,android,151470,10056,118262
2018-10-15 10:28:00,android,495266,52952,2546
2018-10-15 10:28:00,android,799874,44515,9240
2018-10-15 10:28:00,android,753004,27944,64835
2018-10-15 10:28:00,android,972838,62616,55726
2018-10-15 10:28:00,android,429574,20367,110288
2018-10-15 10:28:00,android,969659,69807,61487
2018-10-15 10:28:00,android,316779,43903,40442
2018-10-15 10:28:00,android,904611,15717,91361
2018-10-15 10:28:00,android,691955,86625,75535
2018-10-15 10:28:00,android,1015863,29224,54850
2018-10-15 10:28:00,android,178297,38396,123853
2018-10-15 10:28:00,android,732488,34685,57819
2018-10-15 10:28:00,android,869723,83236,53124
2018-10-15 10:28:00,android,73673,75249,27461
2018-10-15 10:28:00,android,417268,17290,57819
2018-10-15 10:28:00,android,546182,3604,132228
2018-10-15 10:28:00,android,417268,17290,57819
2018-10-15 10:28:00,android,732488,34685,57819
2018-10-15 10:28:00,android,512515,58936,33326
2018-10-15 10:28:00,android,792406,85397,108902
2018-10-15 10:28:00,android,898133,30810,10339
2018-10-15 10:28:00,android,508444,70229,100847
2018-10-15 10:28:00,android,854768,36860,52226
2018-10-15 10:28:00,android,972838,62616,69705
2018-10-15 10:28:00,android,622109,25978,70768
2018-10-15 10:28:00,android,158944,88663,15832
2018-10-15 10:28:00,android,799874,44515,9240
2018-10-15 10:28:00,android,622109,25978,71793
2018-10-15 10:28:00,android,219774,60007,100248
2018-10-15 10:28:00,android,48937,47948,118262
2018-10-15 10:28:00,android,417268,17290,131433
2018-10-15 10:28:00,android,110509,16777,83231
2018-10-15 10:28:00,android,858335,77391,73301
2018-10-15 10:28:00,android,435762,24126,90815
2018-10-15 10:28:00,android,1074841,83475,127567
2018-10-15 10:28:00,android,20715,53828,69319
2018-10-15 10:28:00,android,1081632,23099,6629
2018-10-15 10:28:00,android,954352,60726,126451
2018-10-15 10:28:00,android,256322,14654,126451
2018-10-15 10:28:00,android,1021438,14646,6131
2018-10-15 10:29:00,android,512515,58936,38520
2018-10-15 10:29:00,android,631227,66459,69123
2018-10-15 10:29:00,android,732488,34685,115938
2018-10-15 10:29:00,android,691955,86625,51385
2018-10-15 10:29:00,android,732488,34685,115938
2018-10-15 10:29:00,android,120752,52570,66263
2018-10-15 10:29:00,android,680524,72505,29301
2018-10-15 10:29:00,android,736664,173,103394
2018-10-15 10:29:00,android,482402,91808,66283
2018-10-15 10:29:00,android,576874,89471,19913
2018-10-15 10:29:00,android,1074841,83475,130529
2018-10-15 10:29:00,android,792406,85397,57313
2018-10-15 10:29:00,android,474428,35432,31638
2018-10-15 10:29:00,android,342609,11462,64835
2018-10-15 10:29:00,android,954352,60726,126451
2018-10-15 10:29:00,android,1017493,9351,44807
2018-10-15 10:29:00,android,760408,48364,103031
2018-10-15 10:29:00,android,335199,54942,130934
2018-10-15 10:29:00,android,691955,86625,75535
2018-10-15 10:29:00,android,687677,62337,2715
2018-10-15 10:29:00,android,1074841,83475,129011
2018-10-15 10:29:00,android,364139,22939,6016
2018-10-15 10:29:00,android,351962,13583,100847
2018-10-15 10:29:00,android,969659,69807,61487
2018-10-15 10:29:00,android,512515,58936,38520
2018-10-15 10:29:00,android,645407,82101,62735
2018-10-15 10:29:00,android,564947,61639,89420
2018-10-15 10:29:00,android,219774,60007,38513
2018-10-15 10:29:00,android,16881,2664,51528
2018-10-15 10:29:00,android,904611,15717,55584
2018-10-15 10:29:00,android,546182,3604,97701
2018-10-15 10:29:00,android,418754,91570,8365
2018-10-15 10:29:00,android,321165,298,109541
2018-10-15 10:29:00,android,351962,13583,54546
2018-10-15 10:29:00,android,842819,65635,120162
2018-10-15 10:29:00,android,732488,34685,56333
2018-10-15 10:29:00,android,1050116,17096,34180
2018-10-15 10:29:00,android,20715,53828,31778
2018-10-15 10:29:00,android,854768,36860,52226
2018-10-15 10:29:00,android,1017493,9351,44807
2018-10-15 10:29:00,android,761487,15319,35002
2018-10-15 10:29:00,android,309484,70015,42282
2018-10-15 10:29:00,android,347068,80543,120405
2018-10-15 10:30:00,android,313108,87768,74273
2018-10-15 10:30:00,android,606401,49303,95249
2018-10-15 10:30:00,android,482402,91808,108499
2018-10-15 10:30:00,android,560925,77654,95249
2018-10-15 10:30:00,android,311392,71793,23356
2018-10-15 10:30:00,android,1050116,17096,42282
2018-10-15 10:30:00,android,1074841,83475,22844
2018-10-15 10:30:00,android,1292,612,126929
2018-10-15 10:30:00,android,372774,61770,126451
2018-10-15 10:30:00,android,1074841,83475,119192
2018-10-15 10:30:00,android,511701,91895,8729
2018-10-15 10:30:00,android,1006795,91633,40352
2018-10-15 10:30:00,android,658098,52587,42282
2018-10-15 10:30:00,android,981945,89464,65965
2018-10-15 10:30:00,android,151470,10056,85324
2018-10-15 10:30:00,android,760408,48364,130006
2018-10-15 10:30:00,android,622109,25978,106064
2018-10-15 10:30:00,android,303057,67690,39077
2018-10-15 10:30:00,android,1081632,23099,11463
2018-10-15 10:30:00,android,21228,30057,15028
2018-10-15 10:30:00,android,888015,41169,20944
2018-10-15 10:30:00,android,379419,36665,42930
2018-10-15 10:30:00,android,973989,10887,95249
2018-10-15 10:30:00,android,1081632,23099,11463
2018-10-15 10:30:00,android,605228,4646,100847
2018-10-15 10:30:00,android,732488,34685,62738
2018-10-15 10:30:00,android,456000,70647,109011
2018-10-15 10:30:00,android,749380,71807,20260
2018-10-15 10:30:00,android,973989,10887,71838
2018-10-15 10:30:00,android,446396,73371,21137
2018-10-15 10:30:00,android,1016855,52644,44686
2018-10-15 10:30:00,android,972838,62616,69705
2018-10-15 10:30:00,android,318775,83724,31638
2018-10-15 10:30:00,android,236512,51066,95249
2018-10-15 10:30:00,android,16918,45027,132775
2018-10-15 10:30:00,android,931127,67058,91657
2018-10-15 10:30:00,android,417268,17290,81213
2018-10-15 10:30:00,android,66890,55303,48747
2018-10-15 10:30:00,android,148656,78742,112130
2018-10-15 10:30:00,android,1046403,89143,34180
2018-10-15 10:30:00,android,810600,60664,21458
2018-10-15 10:30:00,android,829243,77115,118262
2018-10-15 10:30:00,android,313108,87768,93537
2018-10-15 10:30:00,android,313108,87768,103791
2018-10-15 10:31:00,android,904611,15717,87945
2018-10-15 10:31:00,android,606401,49303,95249
2018-10-15 10:31:00,android,688247,75276,99213
2018-10-15 10:31:00,android,372774,61770,91870
2018-10-15 10:31:00,android,777256,33337,41713
2018-10-15 10:31:00,android,14612,17625,119690
2018-10-15 10:31:00,android,937357,44090,54757
2018-10-15 10:31:00,android,835059,47742,130934
2018-10-15 10:31:00,android,514610,9904,20730
2018-10-15 10:31:00,android,838386,80632,123934
2018-10-15 10:31:00,android,1077435,48001,119729
2018-10-15 10:31:00,android,219774,60007,100248
2018-10-15 10:31:00,android,520470,34184,78568
2018-10-15 10:31:00,android,1074841,83475,126115
2018-10-15 10:31:00,android,677174,31014,51914
2018-10-15 10:31:00,android,546182,3604,67278
2018-10-15 10:31:00,android,972838,62616,64753
2018-10-15 10:31:00,android,742701,34871,99270
2018-10-15 10:31:00,android,588967,77127,73100
2018-10-15 10:31:00,android,514610,9904,8160
2018-10-15 10:31:00,android,21228,30057,84650
2018-10-15 10:31:00,android,313108,87768,43428
2018-10-15 10:31:00,android,792406,85397,108902
2018-10-15 10:31:00,android,60914,10252,69899
2018-10-15 10:31:00,android,1046403,89143,34180
2018-10-15 10:31:00,android,766285,69938,95249
2018-10-15 10:31:00,android,788245,50539,130161
2018-10-15 10:31:00,android,351962,13583,100847
2018-10-15 10:31:00,android,788245,50539,130161
2018-10-15 10:31:00,android,318775,83724,31638
2018-10-15 10:31:00,android,508444,70229,84602
2018-10-15 10:31:00,android,508444,70229,84602
2018-10-15 10:31:00,android,203787,12080,79328
2018-10-15 10:31:00,android,931127,67058,5226
2018-10-15 10:31:00,android,588967,77127,73100
2018-10-15 10:31:00,android,795224,68608,28729
2018-10-15 10:31:00,android,795224,68608,28729
2018-10-15 10:31:00,android,829243,77115,31638
2018-10-15 10:31:00,android,105799,48245,54757
2018-10-15 10:31:00,android,812929,46090,52990
2018-10-15 10:31:00,android,156453,15404,43629
2018-10-15 10:31:00,android,377206,38966,130934
2018-10-15 10:31:00,android,788245,50539,130161
2018-10-15 10:31:00,android,788245,50539,130161
2018-10-15 10:31:00,android,1044515,50160,20730
2018-10-15 10:31:00,android,283912,13905,23666
2018-10-15 10:31:00,android,290091,81424,64036
2018-10-15 10:31:00,android,16881,2664,51528
2018-10-15 10:31:00,android,588967,77127,65047
2018-10-15 10:31:00,android,924750,65668,59757
2018-10-15 10:31:00,android,576874,89471,93314
2018-10-15 10:31:00,android,603648,42939,118262
2018-10-15 10:31:00,android,812929,46090,10019
2018-10-15 10:31:00,android,954352,60726,111561
2018-10-15 10:31:00,android,711469,91112,39077
2018-10-15 10:31:00,android,73345,50301,66263
2018-10-15 10:32:00,android,711469,91112,39077
2018-10-15 10:32:00,android,372774,61770,77165
2018-10-15 10:32:00,android,417268,17290,81213
2018-10-15 10:32:00,android,1051105,9957,59594
2018-10-15 10:32:00,android,792406,85397,24216
2018-10-15 10:32:00,android,922996,20480,79225
2018-10-15 10:32:00,android,299502,17270,67957
2018-10-15 10:32:00,android,474428,35432,31638
2018-10-15 10:32:00,android,232168,38303,104487
2018-10-15 10:32:00,android,659016,89265,31638
2018-10-15 10:32:00,android,449953,77120,62256
2018-10-15 10:32:00,android,922996,20480,78243
2018-10-15 10:32:00,android,576874,89471,620
2018-10-15 10:32:00,android,14612,17625,119690
2018-10-15 10:32:00,android,904611,15717,119440
2018-10-15 10:32:00,android,219774,60007,100248
2018-10-15 10:32:00,android,134969,83424,66243
2018-10-15 10:32:00,android,450301,83048,98775
2018-10-15 10:32:00,android,488582,77312,118458
2018-10-15 10:32:00,android,854768,36860,112555
2018-10-15 10:32:00,android,588967,77127,67413
2018-10-15 10:32:00,android,493762,32105,79531
2018-10-15 10:32:00,android,274933,48223,6540
2018-10-15 10:32:00,android,677174,31014,89329
2018-10-15 10:32:00,android,801164,49044,120769
2018-10-15 10:32:00,android,801164,49044,48153
2018-10-15 10:32:00,android,638778,49398,43801
2018-10-15 10:32:00,android,318775,83724,31638
2018-10-15 10:32:00,android,287990,20111,76156
2018-10-15 10:32:00,android,283912,13905,23666
2018-10-15 10:32:00,android,482402,91808,108499
2018-10-15 10:32:00,android,838386,80632,113634
2018-10-15 10:32:00,android,631227,66459,73404
2018-10-15 10:32:00,android,520470,34184,117515
2018-10-15 10:32:00,android,372774,61770,3061
2018-10-15 10:32:00,android,313108,87768,121496
2018-10-15 10:32:00,android,954352,60726,50045
2018-10-15 10:32:00,android,677174,31014,93573
2018-10-15 10:32:00,android,379419,36665,115824
2018-10-15 10:32:00,android,564947,61639,45876
2018-10-15 10:32:00,android,125286,65053,27461
2018-10-15 10:32:00,android,927613,41750,61679
2018-10-15 10:32:00,android,1024256,79341,5226
2018-10-15 10:32:00,android,777256,33337,59514
2018-10-15 10:33:00,android,926121,61393,74729
2018-10-15 10:33:00,android,981945,89464,131627
2018-10-15 10:33:00,android,364139,22939,115048
2018-10-15 10:33:00,android,788245,50539,130161
2018-10-15 10:33:00,android,24052,58117,80352
2018-10-15 10:33:00,android,73345,50301,127236
2018-10-15 10:33:00,android,838386,80632,78065
2018-10-15 10:33:00,android,668761,38889,113905
2018-10-15 10:33:00,android,379419,36665,35370
2018-10-15 10:33:00,android,520470,34184,33633
2018-10-15 10:33:00,android,1074841,83475,77616
2018-10-15 10:33:00,android,972838,62616,90900
2018-10-15 10:33:00,android,429574,20367,62819
2018-10-15 10:33:00,android,318775,83724,1528
2018-10-15 10:33:00,android,711156,64244,39606
2018-10-15 10:33:00,android,429574,20367,110288
2018-10-15 10:33:00,android,973989,10887,24299
2018-10-15 10:33:00,android,311392,71793,40691
2018-10-15 10:33:00,android,924750,65668,59757
2018-10-15 10:33:00,android,377206,38966,48334
2018-10-15 10:33:00,android,1075361,52644,63293
2018-10-15 10:33:00,android,274933,48223,54382
2018-10-15 10:33:00,android,134969,83424,127150
2018-10-15 10:33:00,android,801164,49044,48153
2018-10-15 10:33:00,android,1074841,83475,77616
2018-10-15 10:33:00,android,219774,60007,38513
2018-10-15 10:33:00,android,842819,65635,94265
2018-10-15 10:33:00,android,1040757,31128,95249
2018-10-15 10:33:00,android,372774,61770,72725
2018-10-15 10:33:00,android,838386,80632,62925
2018-10-15 10:33:00,android,922996,20480,8228
2018-10-15 10:33:00,android,792406,85397,109886
2018-10-15 10:33:00,android,402603,56001,49461
2018-10-15 10:33:00,android,299502,17270,44009
2018-10-15 10:33:00,android,749380,71807,20260
2018-10-15 10:33:00,android,954352,60726,117844
2018-10-15 10:33:00,android,497636,18509,66070
2018-10-15 10:33:00,android,407806,81527,73404
2018-10-15 10:33:00,android,627643,30070,21373
2018-10-15 10:33:00,android,1074841,83475,50694
2018-10-15 10:33:00,android,645407,82101,91397
2018-10-15 10:33:00,android,990619,21313,47327
2018-10-15 10:34:00,android,622109,25978,54788
2018-10-15 10:34:00,android,372774,61770,111327
2018-10-15 10:34:00,android,742701,34871,55970
2018-10-15 10:34:00,android,888015,41169,100847
2018-10-15 10:34:00,android,1075361,52644,63293
2018-10-15 10:34:00,android,125790,14991,110643
2018-10-15 10:34:00,android,662909,8689,41334
2018-10-15 10:34:00,android,351962,13583,102527
2018-10-15 10:34:00,android,97433,90167,113905
2018-10-15 10:34:00,android,862121,80676,15028
2018-10-15 10:34:00,android,274933,48223,6540
2018-10-15 10:34:00,android,1083029,65263,45016
2018-10-15 10:34:00,android,497636,18509,17251
2018-10-15 10:34:00,android,918547,6244,81137
2018-10-15 10:34:00,android,16881,2664,49208
2018-10-15 10:34:00,android,1003616,19639,126451
2018-10-15 10:34:00,android,482402,91808,89117
2018-10-15 10:34:00,android,616661,24736,126451
2018-10-15 10:34:00,android,429574,20367,62819
2018-10-15 10:34:00,android,115635,36522,37030
2018-10-15 10:34:00,android,497636,18509,56963
2018-10-15 10:34:00,android,904611,15717,121836
2018-10-15 10:34:00,android,486476,58241,109850
2018-10-15 10:34:00,android,712101,37977,39625
2018-10-15 10:34:00,android,922996,20480,8228
2018-10-15 10:34:00,android,826802,59197,113905
2018-10-15 10:34:00,android,1024256,79341,69317
2018-10-15 10:34:00,android,627643,30070,21373
2018-10-15 10:34:00,android,664146,69945,6131
2018-10-15 10:34:00,android,792406,85397,24216
2018-10-15 10:34:00,android,520470,34184,1082
2018-10-15 10:34:00,android,446396,73371,76224
2018-10-15 10:34:00,android,588967,77127,35914
2018-10-15 10:34:00,android,810600,60664,21458
2018-10-15 10:34:00,android,982537,89916,31702
2018-10-15 10:34:00,android,150806,85885,92847
2018-10-15 10:35:00,android,379419,36665,127900
2018-10-15 10:35:00,android,923017,66065,23356
2018-10-15 10:35:00,android,888015,41169,20944
2018-10-15 10:35:00,android,981945,89464,64246
2018-10-15 10:35:00,android,862121,80676,6869
2018-10-15 10:35:00,android,134969,83424,127150
2018-10-15 10:35:00,android,1044515,50160,20730
2018-10-15 10:35:00,android,488582,77312,118458
2018-10-15 10:35:00,android,606401,49303,95249
2018-10-15 10:35:00,android,854768,36860,44167
2018-10-15 10:35:00,android,726551,49775,126451
2018-10-15 10:35:00,android,429574,20367,62819
2018-10-15 10:35:00,android,486476,58241,109850
2018-10-15 10:35:00,android,418821,55572,94138
2018-10-15 10:35:00,android,973989,10887,95249
2018-10-15 10:35:00,android,1014856,35934,40691
2018-10-15 10:35:00,android,119585,70942,95249
2018-10-15 10:35:00,android,606401,49303,95249
2018-10-15 10:35:00,android,311392,71793,127408
2018-10-15 10:35:00,android,1075361,52644,63293
2018-10-15 10:35:00,android,351962,13583,100847
2018-10-15 10:35:00,android,283912,13905,110374
2018-10-15 10:36:00,android,593993,57160,85426
2018-10-15 10:36:00,android,418821,55572,128861
2018-10-15 10:36:00,android,27360,38277,114606
2018-10-15 10:36:00,android,817099,36591,68615
2018-10-15 10:36:00,android,888015,41169,4086
2018-10-15 10:36:00,android,645407,82101,75234
2018-10-15 10:36:00,android,379419,36665,71978
2018-10-15 10:36:00,android,89830,85366,79102
2018-10-15 10:36:00,android,189130,30504,83108
2018-10-15 10:36:00,android,695217,24710,10379
2018-10-15 10:36:00,android,301837,90982,39385
2018-10-15 10:36:00,android,528003,2602,78603
2018-10-15 10:36:00,android,567899,39616,121977
2018-10-15 10:36:00,android,497636,18509,112737
2018-10-15 10:36:00,android,450301,83048,79742
2018-10-15 10:36:00,android,608547,80174,92296
2018-10-15 10:36:00,android,321165,298,111537
2018-10-15 10:36:00,android,163767,14992,95249
2018-10-15 10:36:00,android,417268,17290,64561
2018-10-15 10:36:00,android,501295,21441,96414
2018-10-15 10:36:00,android,1075361,52644,63293
2018-10-15 10:36:00,android,520470,34184,86027
2018-10-15 10:36:00,android,638778,49398,97759
2018-10-15 10:36:00,android,203459,8110,17251
2018-10-15 10:36:00,android,1075361,52644,63293
2018-10-15 10:36:00,android,694748,89134,41416
2018-10-15 10:36:00,android,1044515,50160,20730
2018-10-15 10:36:00,android,982537,89916,84495
2018-10-15 10:36:00,android,862121,80676,15028
2018-10-15 10:36:00,android,726551,49775,126451
2018-10-15 10:36:00,android,189210,78369,38513
2018-10-15 10:36:00,android,219774,60007,9791
2018-10-15 10:36:00,android,593993,57160,84331
2018-10-15 10:36:00,android,918291,1757,90815
2018-10-15 10:36:00,android,274933,48223,77326
2018-10-15 10:36:00,android,450301,83048,31377
2018-10-15 10:36:00,android,193818,3443,48747
2018-10-15 10:37:00,android,11224,45373,44465
2018-10-15 10:37:00,android,974794,22513,425
2018-10-15 10:37:00,android,566951,52352,68773
2018-10-15 10:37:00,android,149240,77439,12612
2018-10-15 10:37:00,android,482402,91808,11871
2018-10-15 10:37:00,android,799674,15531,120405
2018-10-15 10:37:00,android,1080149,12708,121095
2018-10-15 10:37:00,android,78904,60194,103031
2018-10-15 10:37:00,android,287990,20111,47246
2018-10-15 10:37:00,android,982537,89916,10758
2018-10-15 10:37:00,android,1068396,46842,86868
2018-10-15 10:37:00,android,311392,71793,113207
2018-10-15 10:37:00,android,974794,22513,425
2018-10-15 10:37:00,android,564947,61639,119341
2018-10-15 10:37:00,android,641185,28206,83201
2018-10-15 10:37:00,android,602927,43106,95249
2018-10-15 10:37:00,android,219774,60007,105877
2018-10-15 10:37:00,android,1068396,46842,86868
2018-10-15 10:37:00,android,379419,36665,119174
2018-10-15 10:37:00,android,193818,3443,126090
2018-10-15 10:37:00,android,16881,2664,9949
2018-10-15 10:37:00,android,27360,38277,7779
2018-10-15 10:37:00,android,149904,53249,23356
2018-10-15 10:38:00,android,542403,80528,97945
2018-10-15 10:38:00,android,862121,80676,15028
2018-10-15 10:38:00,android,497636,18509,71978
2018-10-15 10:38:00,android,1004387,72385,46302
2018-10-15 10:38:00,android,287990,20111,47246
2018-10-15 10:38:00,android,641185,28206,54319
2018-10-15 10:38:00,android,189130,30504,79917
2018-10-15 10:38:00,android,564947,61639,29580
2018-10-15 10:38:00,android,520470,34184,81639
2018-10-15 10:38:00,android,566951,52352,26981
2018-10-15 10:38:00,android,501295,21441,113207
2018-10-15 10:38:00,android,287990,20111,47246
2018-10-15 10:38:00,android,161465,34832,67868
2018-10-15 10:38:00,android,232168,38303,68615
2018-10-15 10:38:00,android,193818,3443,126090
2018-10-15 10:38:00,android,189130,30504,132520
2018-10-15 10:38:00,android,862121,80676,64139
2018-10-15 10:38:00,android,659903,81099,61120
2018-10-15 10:38:00,android,862121,80676,113567
2018-10-15 10:38:00,android,16881,2664,42684
2018-10-15 10:38:00,android,418821,55572,56209
2018-10-15 10:38:00,android,981945,89464,108819
2018-10-15 10:38:00,android,89830,85366,36193
2018-10-15 10:38:00,android,4223,63015,15757
2018-10-15 10:38:00,android,862121,80676,15028
2018-10-15 10:38:00,android,482402,91808,11871
2018-10-15 10:38:00,android,161465,34832,67868
2018-10-15 10:38:00,android,119585,70942,44686
2018-10-15 10:38:00,android,887247,11303,112130
2018-10-15 10:38:00,android,982537,89916,78966
2018-10-15 10:38:00,android,57098,19601,475
2018-10-15 10:38:00,android,279224,84906,23912
2018-10-15 10:38:00,android,887247,11303,88571
2018-10-15 10:38:00,android,66791,52050,95249
2018-10-15 10:39:00,android,341014,88446,44686
2018-10-15 10:39:00,android,1012811,24635,90815
2018-10-15 10:39:00,android,165249,19410,45394
2018-10-15 10:39:00,android,796383,66943,83621
2018-10-15 10:39:00,android,929176,75400,63293
2018-10-15 10:39:00,android,419460,29113,20966
2018-10-15 10:39:00,android,48042,2836,51528
2018-10-15 10:39:00,android,850327,80312,85108
2018-10-15 10:39:00,android,1080149,12708,40352
2018-10-15 10:39:00,android,801981,19242,83751
2018-10-15 10:39:00,android,998508,41040,81392
2018-10-15 10:39:00,android,888198,88206,55244
2018-10-15 10:39:00,android,328649,2597,119695
2018-10-15 10:39:00,android,287990,20111,69289
2018-10-15 10:39:00,android,904611,15717,100175
2018-10-15 10:39:00,android,417268,17290,90076
2018-10-15 10:39:00,android,89830,85366,85262
2018-10-15 10:39:00,android,1021662,18978,23356
2018-10-15 10:39:00,android,236253,23771,61040
2018-10-15 10:39:00,android,89830,85366,83072
2018-10-15 10:39:00,android,16881,2664,123456
2018-10-15 10:39:00,android,311392,71793,39655
2018-10-15 10:39:00,android,161465,34832,43299
2018-10-15 10:39:00,android,973989,10887,95249
2018-10-15 10:39:00,android,161465,34832,67868
2018-10-15 10:39:00,android,459886,35216,31935
2018-10-15 10:39:00,android,311392,71793,46444
2018-10-15 10:39:00,android,149904,53249,103713
2018-10-15 10:39:00,android,541375,3205,95249
2018-10-15 10:39:00,android,887247,11303,131358
2018-10-15 10:39:00,android,1069423,7440,79225
2018-10-15 10:39:00,android,566951,52352,104790
2018-10-15 10:39:00,android,417268,17290,120829
2018-10-15 10:39:00,android,566048,37171,95249
2018-10-15 10:39:00,android,469765,11763,118262
2018-10-15 10:39:00,android,79085,70683,27258
2018-10-15 10:39:00,android,390953,11912,29063
2018-10-15 10:39:00,android,612163,71449,46245
2018-10-15 10:39:00,android,37357,16562,71978
2018-10-15 10:39:00,android,659903,81099,24476
2018-10-15 10:40:00,android,1004387,72385,46302
2018-10-15 10:40:00,android,541375,3205,95249
2018-10-15 10:40:00,android,918883,14298,4012
2018-10-15 10:40:00,android,469765,11763,99981
2018-10-15 10:40:00,android,792687,19698,63293
2018-10-15 10:40:00,android,16881,2664,97418
2018-10-15 10:40:00,android,622161,52645,38513
2018-10-15 10:40:00,android,311392,71793,16809
2018-10-15 10:40:00,android,622161,52645,38513
2018-10-15 10:40:00,android,528211,23116,34180
2018-10-15 10:40:00,android,311392,71793,69689
2018-10-15 10:40:00,android,571689,83718,111871
2018-10-15 10:40:00,android,888198,88206,55244
2018-10-15 10:40:00,android,941665,15288,93312
2018-10-15 10:40:00,android,528211,23116,84347
2018-10-15 10:40:00,android,695217,24710,84085
2018-10-15 10:40:00,android,314787,16256,15300
